Input.target1,Input.top1,Input.top2,Input.top3,Input.top4,Input.top5,Input.top6,Input.top7,Input.top8,Input.top9,Input.top10,Input.top11,Input.top12,Input.top13,Input.top14,HITId,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14
img_womens_high_heels_546.jpg,img_womens_stiletto_1579.jpg,img_womens_pumps_822.jpg,img_womens_high_heels_692.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_pumps_152.jpg,img_womens_pumps_1351.jpg,img_womens_high_heels_1066.jpg,img_womens_pumps_301.jpg,img_womens_flats_835.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_20.jpg,3VMHWJRYIA0E36RW3882QF1QTRTXFW,False,True,True,True,False,True,True,False,False,False,True,True,False,False
img_womens_boots_1182.jpg,img_womens_pumps_1496.jpg,img_womens_boots_744.jpg,img_womens_stiletto_7.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_boots_1404.jpg,img_womens_rain_boots_178.jpg,img_womens_rain_boots_823.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_boots_928.jpg,img_womens_boots_1528.jpg,3LCXHSGDM8QE1B51ENI99PZY2BCSE1,False,False,False,False,False,True,True,True,False,False,True,False,False,False
img_womens_boots_587.jpg,img_womens_boots_351.jpg,img_womens_clogs_2.jpg,img_womens_boots_1237.jpg,img_womens_high_heels_925.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_637.jpg,img_womens_pumps_545.jpg,img_womens_boots_880.jpg,img_womens_boots_587.jpg,img_womens_boots_898.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_318.jpg,3R5LWXWHSFSKH6NRESEK8012U6TXGV,False,False,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_rain_boots_581.jpg,img_womens_rain_boots_86.jpg,img_womens_rain_boots_568.jpg,img_womens_rain_boots_568.jpg,img_womens_rain_boots_769.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_rain_boots_158.jpg,img_womens_rain_boots_753.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_boots_928.jpg,img_womens_boots_1528.jpg,3PMR2DOWP3LV37AXDLTO7SDFB2B547,False,False,True,False,False,False,False,True,True,False,False,False,False,False
img_womens_flats_1383.jpg,img_womens_athletic_shoes_502.jpg,img_womens_clogs_775.jpg,img_womens_clogs_1429.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_athletic_shoes_353.jpg,img_womens_clogs_673.jpg,img_womens_clogs_323.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3LAZVA75OXB7831SEM6ZNJG88JK2OD,True,False,True,False,True,True,False,False,False,False,False,True,False,False
img_womens_stiletto_1264.jpg,img_womens_wedding_shoes_560.jpg,img_womens_wedding_shoes_560.jpg,img_womens_stiletto_1264.jpg,img_womens_pumps_310.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_flats_306.jpg,img_womens_wedding_shoes_515.jpg,img_womens_high_heels_420.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_boots_928.jpg,img_womens_boots_1528.jpg,3YD0MU1NDHLPS04XAFICIFDBUI27AZ,True,False,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_boots_1400.jpg,img_womens_rain_boots_376.jpg,img_womens_boots_1354.jpg,img_womens_athletic_shoes_1153.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_boots_555.jpg,img_womens_boots_1269.jpg,img_womens_boots_733.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_boots_928.jpg,img_womens_boots_1528.jpg,3EFNPKWBN78BQ45SG1ITGSPIGU403W,False,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_flats_1432.jpg,img_womens_flats_933.jpg,img_womens_flats_1000.jpg,img_womens_flats_924.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_flats_835.jpg,img_womens_flats_835.jpg,img_womens_boots_1588.jpg,img_womens_flats_1062.jpg,img_womens_flats_1452.jpg,img_womens_flats_1491.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_318.jpg,3PUOXASB6MNU7R0Y14WVD4VQYTX9ZE,False,False,True,False,False,False,False,True,False,False,False,True,False,False
img_womens_pumps_735.jpg,img_womens_flats_732.jpg,img_womens_flats_732.jpg,img_womens_high_heels_1508.jpg,img_womens_pumps_735.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_pumps_545.jpg,img_womens_flats_306.jpg,img_womens_high_heels_594.jpg,img_womens_flats_561.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,img_womens_pumps_301.jpg,3PIOQ99R8D6YAUAIWRGSEDBV10YUN8,False,False,False,False,True,False,False,False,True,True,False,False,False,False
img_womens_flats_665.jpg,img_womens_pumps_676.jpg,img_womens_pumps_1066.jpg,img_womens_high_heels_160.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_flats_1377.jpg,img_womens_flats_1514.jpg,img_womens_flats_1292.jpg,img_womens_pumps_301.jpg,img_womens_flats_835.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_20.jpg,3A9LA2FRX7YYH2I2YYW2T0D3966XHU,False,True,True,True,False,False,False,True,False,False,False,False,False,False
img_womens_pumps_198.jpg,img_womens_high_heels_1319.jpg,img_womens_flats_515.jpg,img_womens_flats_1074.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_pumps_198.jpg,img_womens_flats_934.jpg,img_womens_flats_301.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_652.jpg,img_womens_high_heels_197.jpg,31D0ZWOD1PJBAP4DPGX3303OM4WA02,False,False,True,True,False,False,True,False,False,True,False,False,False,False
img_womens_wedding_shoes_226.jpg,img_womens_wedding_shoes_762.jpg,img_womens_wedding_shoes_1075.jpg,img_womens_wedding_shoes_214.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_high_heels_298.jpg,img_womens_wedding_shoes_582.jpg,img_womens_wedding_shoes_571.jpg,img_womens_stiletto_1438.jpg,img_womens_pumps_301.jpg,img_womens_flats_835.jpg,img_womens_flats_318.jpg,img_womens_high_heels_197.jpg,309D674SIE50NR4L7AQJTCPVDBECBS,False,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_pumps_637.jpg,img_womens_athletic_shoes_421.jpg,img_womens_athletic_shoes_1564.jpg,img_womens_athletic_shoes_1071.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_pumps_637.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1471.jpg,img_womens_flats_1398.jpg,img_womens_flats_245.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_652.jpg,337F8MIINEXW80OWGFNCQXHOUU004H,False,False,False,False,True,False,False,False,False,False,False,False,False,False
img_womens_high_heels_193.jpg,img_womens_high_heels_591.jpg,img_womens_wedding_shoes_863.jpg,img_womens_stiletto_421.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_flats_306.jpg,img_womens_clogs_385.jpg,img_womens_high_heels_470.jpg,img_womens_flats_603.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_318.jpg,3HEA4ZVWWS6DZQEXRQCYCKJTBY655C,False,False,False,False,False,True,False,False,False,False,False,False,False,False
img_womens_flats_301.jpg,img_womens_flats_1452.jpg,img_womens_flats_268.jpg,img_womens_flats_268.jpg,img_womens_flats_330.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_flats_1057.jpg,img_womens_flats_1453.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3YKP7CX6HHZUBA9PGTI8DQXHC0N7BU,True,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_rain_boots_972.jpg,img_womens_rain_boots_621.jpg,img_womens_boots_1163.jpg,img_womens_boots_1477.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_boots_1013.jpg,img_womens_boots_5.jpg,img_womens_rain_boots_178.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,338GLSUI5IV67P5X9Y2FR7KYECRSFJ,False,True,True,True,True,True,True,True,False,False,False,True,False,False
